entity_id,entity_text,entity_type,confidence,attributes,source_file,content_hash,create_time
E_71e9366d,10Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""10""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,71e9366d7d6d35a12ab659305747b40d,2025-07-26T10:51:24.281688
E_a0301e79,20Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""20""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,a0301e79d94b44b1ba00a2a7a3cfe72e,2025-07-26T10:51:24.281688
E_3e9fb42d,640Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""640""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,3e9fb42de539ae402b000632d4dee886,2025-07-26T10:51:24.281688
E_5d56b504,320Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""320""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,5d56b504c3a456914601cea28f53591e,2025-07-26T10:51:24.281688
E_3851a124,12.97Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""12.97""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,3851a12432a18e4ffebcde58155782ad,2025-07-26T10:51:24.281688
E_89cfbd67,14Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""14""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,89cfbd67bfd1f40230a32989223202da,2025-07-26T10:51:24.281688
E_74f65bf9,27Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""27""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,74f65bf9a7b52ce614644c19267bd7e4,2025-07-26T10:51:24.281688
E_36f21472,24Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""24""}",风电齿轮箱行星轮滑动轴承设计及试验研究_吕广雪.pdf,36f214728a39b34c4311a20952556810,2025-07-26T10:51:24.281688
E_182ff419,TｉC－TｉB２增强Cｏ基复合涂层,材料实体,0.9,"{""category"": ""金属基复合材料"", ""composition"": ""TｉC, TｉB２, Cｏ基合金""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,182ff419ef54bd4be336e5b1f6fb7612,2025-07-26T10:54:35.178976
E_0b41a21b,激光熔覆,工艺方法,0.95,"{""category"": ""表面处理"", ""specification"": ""利用高能量激光束照射熔覆材料""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,0b41a21b9938d4fb3793f55c079fb24b,2025-07-26T10:54:35.178976
E_1cee63ff,钴基合金粉（KF－Co50）,材料实体,0.9,"{""category"": ""金属粉末"", ""specification"": ""作为熔覆层金属基体""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,1cee63ffc42fcf6579880d636bf299c8,2025-07-26T10:54:35.178976
E_a6eb760e,TｉO２、Aｌ、B４C混合粉末,材料实体,0.9,"{""category"": ""陶瓷粉末"", ""ratio"": ""3:4:1""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,a6eb760e2c96335d90e968e25895fb92,2025-07-26T10:54:35.178976
E_a7ae9e1d,工业级半导体激光器,加工设备,0.85,"{""category"": ""激光设备"", ""specification"": ""德国公司生产""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,a7ae9e1da6e932512bf22441b80ea0fd,2025-07-26T10:54:35.178976
E_979bacae,氩气,辅助材料,0.8,"{""category"": ""保护气体""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,979bacae86937389679fe849c070d605,2025-07-26T10:54:35.178976
E_88db0d2b,3mm/s,工艺参数,0.9,"{""category"": ""扫描速度"", ""unit"": ""mm/s"", ""value"": ""3""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,88db0d2ba6b9298d9758bff487d3a674,2025-07-26T10:54:35.178976
E_42bea385,φ3mm,工艺参数,0.9,"{""category"": ""光斑直径"", ""unit"": ""mm"", ""value"": ""3""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,42bea3853bc980d44520114e23690c36,2025-07-26T10:54:35.178976
E_3d0ad56e,15mm～20mm,工艺参数,0.9,"{""category"": ""激光器距离"", ""unit"": ""mm"", ""value"": ""15-20""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,3d0ad56ea4f2a8da8eda85a1f91be3ff,2025-07-26T10:54:35.178976
E_0cd317de,790HV0.2,技术指标,0.95,"{""category"": ""硬度"", ""unit"": ""HV0.2"", ""value"": ""790""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,0cd317de5c003ec42112afa1786d3cfc,2025-07-26T10:54:35.178976
E_57769c56,750HV0.2,技术指标,0.95,"{""category"": ""硬度"", ""unit"": ""HV0.2"", ""value"": ""750""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,57769c56c85e5e1ed7c69b0c68429267,2025-07-26T10:54:35.178976
E_5f25ecfa,200HV0.2,技术指标,0.95,"{""category"": ""硬度"", ""unit"": ""HV0.2"", ""value"": ""200""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,5f25ecfa1d6cc32df4f24ac4f282e5b9,2025-07-26T10:54:35.178976
E_fe65008a,0.001g,技术指标,0.9,"{""category"": ""磨损质量损失"", ""unit"": ""g"", ""value"": ""0.001""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,fe65008a7a35b1eb3bed02e7671a3e01,2025-07-26T10:54:35.178976
E_728621aa,0.030g,技术指标,0.9,"{""category"": ""磨损质量损失"", ""unit"": ""g"", ""value"": ""0.030""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,728621aa0069f1f14093994da07bbd01,2025-07-26T10:54:35.178976
E_cc00507d,１２０℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""１２０""}",基于激光熔覆复合涂层的滑动轴承制造工艺研究_陆玉兵.pdf,cc00507d3b5bf8b5d8e0cf18a5a67a22,2025-07-26T10:54:35.178976
E_7ab84c7a,燃油泵,产品,0.9,"{""category"": ""航空燃油泵""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,7ab84c7aea684ff83bbebb8f5a9f81e3,2025-07-26T11:01:38.684500
E_8de3a19d,销钉,零件组件,0.9,"{""category"": ""固定件""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,8de3a19d038d82e58f07fc3ceb945f68,2025-07-26T11:01:38.684500
E_614419b5,热装法,工艺方法,0.95,"{""category"": ""装配工艺""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,614419b5f2d3d43127725bee23b13834,2025-07-26T11:01:38.684500
E_11647ff1,冷装法,工艺方法,0.95,"{""category"": ""装配工艺""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,11647ff162831b50291112592c895137,2025-07-26T11:01:38.684500
E_e65a9474,车床夹具,工艺装备,0.95,"{""category"": ""夹具""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,e65a9474f223178bfdbcd1be318d2f7a,2025-07-26T11:01:38.684500
E_f9a13d3f,M234,材料,0.95,"{""category"": ""石墨材料""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,f9a13d3fed07dd3988a6a69689f81527,2025-07-26T11:01:38.684500
E_aaa5fa5c,0.02 mm,技术指标,0.95,"{""category"": ""研磨余量"", ""unit"": ""mm"", ""value"": ""0.02""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,aaa5fa5c85d878f319a4bb6c294993f8,2025-07-26T11:01:38.684500
E_38cafcd6,0.01 mm,技术指标,0.95,"{""category"": ""车削余量"", ""unit"": ""mm"", ""value"": ""0.01""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,38cafcd641edb7b30f6dafcec8554a1c,2025-07-26T11:01:38.684500
E_227e3ad8,3 N·m,工艺参数,0.95,"{""category"": ""拧紧力矩"", ""unit"": ""N·m"", ""value"": ""3""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,227e3ad88f46b9c112ab4bd72e1afa0f,2025-07-26T11:01:38.684500
E_835f5350,200 h,工艺参数,0.95,"{""category"": ""耐久试验时间"", ""unit"": ""h"", ""value"": ""200""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,835f5350934ca5acf7bf0aec03624018,2025-07-26T11:01:38.684500
E_6c297ede,520 h,工艺参数,0.95,"{""category"": ""耐久试验时间"", ""unit"": ""h"", ""value"": ""520""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,6c297edeefff328b73c5b690eb002f15,2025-07-26T11:01:38.684500
E_68e819fc,划伤,质量缺陷,0.95,"{""category"": ""轴承缺陷""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,68e819fc26a9fef6b5a500f53be3ef40,2025-07-26T11:01:38.684500
E_12228cf2,尺寸超差,质量缺陷,0.95,"{""category"": ""轴承缺陷""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,12228cf221db43d90b2bc039b4084b2a,2025-07-26T11:01:38.684500
E_9a5b0336,分解检查,检测方法,0.95,"{""category"": ""外观检查""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,9a5b03360acf02d550bd6585a2a37d09,2025-07-26T11:01:38.684500
E_bd33da0e,耐久试验,检测方法,0.95,"{""category"": ""性能测试""}",某型航空燃油泵石墨滑动轴承拆卸及安装工艺研究_张峰.pdf,bd33da0e8224c692343bc6c4ea86c083,2025-07-26T11:01:38.684500
E_0184e918,内燃机滑动轴承,轴承产品,0.95,"{""category"": ""滑动轴承"", ""specification"": ""高可靠性、高稳定性""}",浅析内燃机滑动轴承的磨损机理_颜廷立.pdf,0184e9182bc4dd3720e863b0236e5804,2025-07-26T11:02:18.119920
E_4f4d6804,细微尖峰,产品特征,0.85,"{""category"": ""表面粗糙度"", ""specification"": ""新生产部件表面特征""}",浅析内燃机滑动轴承的磨损机理_颜廷立.pdf,4f4d6804b163c9efe77e5d98dc964bf1,2025-07-26T11:02:18.120939
E_3d462198,油膜层,产品特征,0.8,"{""category"": ""润滑层厚度"", ""specification"": ""隔绝润滑效果""}",浅析内燃机滑动轴承的磨损机理_颜廷立.pdf,3d462198af5b9394f1fbfcbec0e02c2d,2025-07-26T11:02:18.120939
E_b99bc6cf,咬粘问题,质量缺陷,0.9,"{""category"": ""材料黏连"", ""specification"": ""高温软化金属材料导致""}",浅析内燃机滑动轴承的磨损机理_颜廷立.pdf,b99bc6cfff01bef635fcb7621772f3f0,2025-07-26T11:02:18.120939
E_3842d0a8,推力滑动轴承,轴承产品,1.0,"{""category"": ""轴承类型"", ""specification"": ""根据受力方向划分""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,3842d0a82236a6eb0d56630138a7a6e0,2025-07-26T11:03:19.186111
E_c89574f8,铜基合金,金属材料,1.0,"{""category"": ""涂层材料"", ""specification"": ""用于轴瓦表面强化""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,c89574f8ac81c4820d591ee2d7e3dd48,2025-07-26T11:03:19.186111
E_24964103,轴承合金,金属材料,1.0,"{""category"": ""涂层材料"", ""specification"": ""用于轴瓦表面强化""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,24964103ffef613a76c3f96e8259a9ea,2025-07-26T11:03:19.186111
E_2084e260,喷涂,工艺方法,1.0,"{""category"": ""表面处理"", ""specification"": ""用于轴瓦表面强化""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,2084e2603e83fd810f31a134da6af5f8,2025-07-26T11:03:19.186111
E_80608747,PVD,工艺方法,1.0,"{""category"": ""表面处理"", ""specification"": ""物理气相沉积""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,80608747e3d7d5178b592cc0aad112a2,2025-07-26T11:03:19.186111
E_d4757d91,离心浇注,工艺方法,1.0,"{""category"": ""铸造工艺"", ""specification"": ""提高钢背和铜合金之间的黏合力""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,d4757d917e8f8d38c555602232f3d354,2025-07-26T11:03:19.186111
E_9146023d,钢背感应加热,工艺方法,1.0,"{""category"": ""热处理"", ""specification"": ""提高钢背和铜合金之间的黏合力""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,9146023d059e8fa5efc9358afa21a641,2025-07-26T11:03:19.186111
E_2db4387a,柔性销滑动轴承,轴承产品,1.0,"{""category"": ""轴承类型"", ""specification"": ""改善非扭载荷作用下滑动轴承受力状态""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,2db4387a88f26d6d5ad47dc6a4de0290,2025-07-26T11:03:19.186111
E_b3b20647,风电齿轮箱,产品,1.0,"{""category"": ""齿轮箱"", ""specification"": ""用于风电机组""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,b3b206475b91ec023f70d80073222495,2025-07-26T11:03:19.186111
E_1b5237f9,800MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""800""}",滑动轴承在风电齿轮箱中的应用现状与发展趋势_朱才朝.pdf,1b5237f978abe4a86d169c38258b0f3d,2025-07-26T11:03:19.186111
E_0a1b9d55,动压滑动轴承,轴承产品,0.95,"{""category"": ""径向轴承"", ""specification"": ""黄铜材质""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,0a1b9d553524f7af2817587bb9d719e4,2025-07-26T11:04:55.351452
E_e1b3a519,黄铜,金属材料,0.98,"{""category"": ""铜合金"", ""composition"": ""Cu-Zn""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,e1b3a5195e2b1c15fc90e236c7b3439e,2025-07-26T11:04:55.351452
E_36efb17f,激光表面织构技术,工艺方法,0.97,"{""category"": ""表面处理""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,36efb17fb758dee6f23edc2cae79e47a,2025-07-26T11:04:55.351452
E_37152687,Nd:YAG激光器,加工设备,0.96,"{""category"": ""激光加工设备""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,37152687e1d96c8ce950f94dbbca0e41,2025-07-26T11:04:55.351452
E_b31b1c10,能量4.64E7 W/cm2,工艺参数,0.95,"{""category"": ""激光功率密度"", ""value"": 4.64, ""unit"": ""W/cm2""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,b31b1c101db4ff543a3f710c1628175c,2025-07-26T11:04:55.351452
E_cbf6aba8,脉冲0.4 ms,工艺参数,0.95,"{""category"": ""激光脉宽"", ""value"": 0.4, ""unit"": ""ms""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,cbf6aba8f500757940ee6576882104f3,2025-07-26T11:04:55.351452
E_e41f46e9,微坑直径350 μm,产品特征,0.94,"{""category"": ""几何特征"", ""value"": 350, ""unit"": ""μm""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,e41f46e9a39ef7bab27026e89afdd7a3,2025-07-26T11:04:55.351452
E_6b4c74b3,能谱分析仪(EDS),检测设备,0.96,"{""category"": ""成分分析""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,6b4c74b3138c35d50a192d0a3b3406ad,2025-07-26T11:04:55.351452
E_34b741c3,Zn含量33%~36%,化学成分,0.95,"{""category"": ""合金元素"", ""value"": ""33-36"", ""unit"": ""%""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,34b741c36ff3366212564a8da449ee31,2025-07-26T11:04:55.351452
E_3a02efff,BY-BDB型激光表面织构设备,加工设备,0.96,"{""category"": ""激光加工设备"", ""specification"": ""最大功率50W, 波长1064nm""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,3a02efff3f8efb8729cf3071dacb6b4d,2025-07-26T11:04:55.351452
E_1b52435f,微坑,产品特征,0.97,"{""category"": ""表面织构"", ""diameter"": ""60-125μm"", ""depth"": ""25μm"", ""spacing"": ""200μm""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,1b52435ff8f20605fc3b907bff719bc4,2025-07-26T11:04:55.351452
E_531998e8,NanoFocus μsurf三维表面轮廓测定仪,检测设备,0.95,"{""category"": ""形貌测量"", ""resolution"": ""纵向2nm, 横向5μm""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,531998e86c3ad75e7141d880b0fe2f92,2025-07-26T11:04:55.352447
E_dc8a1f9f,JSM-5610LV型扫描电镜,检测设备,0.96,"{""category"": ""微观形貌分析"", ""magnification"": ""30万倍""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,dc8a1f9fca8e7704b4abe841b0c6a59b,2025-07-26T11:04:55.352447
E_4f3afee0,EDAX能谱仪,检测设备,0.95,"{""category"": ""成分分析""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,4f3afee0305fee67f313924960153828,2025-07-26T11:04:55.352447
E_d33347b4,激光表面织构,工艺方法,0.97,"{""category"": ""表面处理""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,d33347b45a12a281848b93b2cdf514b3,2025-07-26T11:04:55.352447
E_2897e2fa,能量,工艺参数,0.96,"{""category"": ""激光参数"", ""unit"": ""J"", ""value"": ""1-7""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,2897e2faffff67058051f5ecba400d58,2025-07-26T11:04:55.352447
E_ea2ca2d3,脉宽,工艺参数,0.96,"{""category"": ""激光参数"", ""unit"": ""ms"", ""value"": ""0.3-1.1""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,ea2ca2d3598cf83d25e4a529589255f8,2025-07-26T11:04:55.352447
E_ed52f4a5,频率,工艺参数,0.95,"{""category"": ""激光参数"", ""unit"": ""Hz"", ""value"": ""50-130""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,ed52f4a5b0832ec07c35687ff4d8dc57,2025-07-26T11:04:55.352447
E_5604ec38,重复次数,工艺参数,0.95,"{""category"": ""激光参数"", ""value"": ""1-6""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,5604ec38ba5f2c91e1606f3a0bcbef45,2025-07-26T11:04:55.352447
E_24e19844,CuO,化学成分,0.98,"{""category"": ""氧化物""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,24e1984449150425ee583b6455e5852a,2025-07-26T11:04:55.352447
E_86924436,ZnO,化学成分,0.98,"{""category"": ""氧化物""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,86924436c0bd9b2a6485069789d3c5ba,2025-07-26T11:04:55.352447
E_e3bc7152,长城金吉星J400 15w-40润滑油,辅助材料,0.95,"{""category"": ""润滑油"", ""viscosity"": ""15.66×10-6m2/s""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,e3bc715293eed79cd00ed68ab350d67b,2025-07-26T11:04:55.352447
E_06f29f29,黄铜材质,材料实体,0.9,"{""category"": ""铜合金"", ""composition"": ""Cu-Zn""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,06f29f29b457f836c41e064636985c2d,2025-07-26T11:04:55.352447
E_83b5be7e,GCr15轴承钢,材料实体,0.9,"{""category"": ""钢材"", ""specification"": ""轴承专用钢""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,83b5be7e0ad3183394e069437cd836cc,2025-07-26T11:04:55.352447
E_a0e42b3e,0.05 ~ 0.20 mm,工艺参数,0.95,"{""category"": ""轴承间隙"", ""unit"": ""mm"", ""range"": ""0.05-0.20""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,a0e42b3e6d5b1ef91e97257d8460d569,2025-07-26T11:04:55.352447
E_1edac82a,200 rpm,工艺参数,0.9,"{""category"": ""转速"", ""unit"": ""rpm"", ""value"": ""200""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,1edac82abbe651705329bdcd9baa627d,2025-07-26T11:04:55.352447
E_d38f42fe,7 kN,工艺参数,0.9,"{""category"": ""载荷"", ""unit"": ""kN"", ""value"": ""7""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,d38f42feb73f7f7993ead7e19f145976,2025-07-26T11:04:55.352447
E_f94390a4,对角一致正方点阵织构,产品特征,0.85,"{""category"": ""表面排布方式"", ""specification"": ""最佳减摩排布""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,f94390a433e1e1c0d66e2c026d415a28,2025-07-26T11:04:55.352447
E_a5657525,60 μm,产品特征,0.9,"{""category"": ""织构直径"", ""unit"": ""μm"", ""value"": ""60""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,a565752509a0460ed4eb2290c1bf26a9,2025-07-26T11:04:55.352447
E_46f1b3a0,125 μm,产品特征,0.9,"{""category"": ""织构直径"", ""unit"": ""μm"", ""value"": ""125""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,46f1b3a07d7d755192bf6a8de625732b,2025-07-26T11:04:55.352447
E_c5f61fe2,200 μm,产品特征,0.9,"{""category"": ""织构间距"", ""unit"": ""μm"", ""value"": ""200""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,c5f61fe23a4e5de62847fa83d8ff1bcb,2025-07-26T11:04:55.352447
E_a5d61759,25 μm,产品特征,0.9,"{""category"": ""织构深度"", ""unit"": ""μm"", ""value"": ""25""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,a5d6175918352b2c7c792a62e4c2021d,2025-07-26T11:04:55.352447
E_d2973742,ANSYS,检测设备,0.85,"{""category"": ""有限元分析"", ""application"": ""接触应力模拟""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,d2973742de64ab6022d1331d54d6f7ba,2025-07-26T11:04:55.352447
E_4d38c415,激光表面纹理,工艺方法,0.9,"{""category"": ""表面处理"", ""specification"": ""激光加工""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,4d38c415062f01e67f96e767a4be9826,2025-07-26T11:04:55.352447
E_ba6e11c1,Nd:YAG激光,加工设备,0.95,"{""category"": ""激光设备"", ""specification"": ""脉冲激光""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,ba6e11c1d6b6de92320965c6c41c033f,2025-07-26T11:04:55.352447
E_cbf2fd9a,铝,金属材料,0.9,"{""category"": ""基体材料"", ""specification"": ""铝合金""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,cbf2fd9a7c10c006a2dea4d76efed0d3,2025-07-26T11:04:55.352447
E_2d64df16,磷酸,辅助材料,0.85,"{""category"": ""电解液"", ""specification"": ""H3PO4""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,2d64df16f51f2dc67d88119a2d3dba3f,2025-07-26T11:04:55.352447
E_fc40056c,500℃,工艺参数,0.95,"{""category"": ""温度参数"", ""unit"": ""℃"", ""value"": ""500""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,fc40056c32b7703a2a5bde3f2179f2e1,2025-07-26T11:04:55.352447
E_4794e2cd,PTFE,辅助材料,0.9,"{""category"": ""聚合物"", ""specification"": ""聚四氟乙烯""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,4794e2cd1077b2309f2954d8207f1a13,2025-07-26T11:04:55.352447
E_17de18a9,3 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""3""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,17de18a9c55e5c584271b460c5dde748,2025-07-26T11:04:55.352447
E_241a4d1b,6 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""6""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,241a4d1bab88962e57dacf94767f67fb,2025-07-26T11:04:55.352447
E_f6755479,419℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""419""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,f6755479e8bfa101dbf93616366fad3b,2025-07-26T11:04:55.352447
E_f5c9d3d1,906℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""906""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,f5c9d3d177f8b383b7b82bbd3b108c97,2025-07-26T11:04:55.352447
E_887699d4,25 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""25""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,887699d421729ba644f5cde7e869107c,2025-07-26T11:04:55.352447
E_0685c015,326℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""326""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,0685c015affc2161d450e6c8f1408abe,2025-07-26T11:04:55.352447
E_ca2d34b3,934℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""934""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,ca2d34b316469c31148de9fa061795f0,2025-07-26T11:04:55.352447
E_39461373,110°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""110""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,394613733317ef4de5dccf4b7bd947ba,2025-07-26T11:04:55.352447
E_109351d3,29 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""29""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,109351d3db0eff0fd36d2f6fccfea6e9,2025-07-26T11:04:55.352447
E_087f36be,12.1 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""12.1""}",激光织构机理及织构动压滑动轴承摩擦学性能研究_毛亚洲.pdf,087f36be3939085f350015ca6a219595,2025-07-26T11:04:55.352447
